emsId,genres,title,audience,critics,Date of Movie Release,Scraped Audience,Scraped Critics
36d0997b-5e85-3e4a-8040-2d179c37462b,"Comedy, Drama, Romance",Tyler Perry's Why Did I Get Married Too?,68,27,2010-04-02,TRUE,TRUE
5f6be6d9-7fb9-3c53-b456-6cabdb016d44,Comedy,"See No Evil, Hear No Evil",72,27,2010-04-01,TRUE,TRUE
0f811c45-2e71-36a6-830d-a86cd5b7cdf8,Mystery & Thriller,The Fan,34,37,2010-04-01,TRUE,TRUE
1c084f4d-6e7d-3c2c-b131-ce450004e877,Action,Toy Soldiers,66,41,2010-04-01,TRUE,TRUE
3219cd91-543d-3182-b9d1-eca60d11ace5,Drama,The Last Song,65,21,2010-03-31,TRUE,TRUE
789bd395-526d-32f8-8939-9ae2b111d371,"Drama, Mystery & Thriller, Romance",Chloe,39,51,2010-03-26,TRUE,TRUE
51362c61-fe72-3019-8904-858319315c5d,"Comedy, Fantasy",Hot Tub Time Machine,56,64,2010-03-26,TRUE,TRUE
cce9361c-4dba-3321-9d0a-60a8623c465c,"Kids & Family, Fantasy, Adventure, Comedy, Animation",How to Train Your Dragon,91,99,2010-03-26,TRUE,TRUE
044f3725-aab8-3c7d-9a5c-cf5c28f446bb,"Horror, Mystery & Thriller",Lake Mungo,62,95,2010-03-23,TRUE,TRUE
8d957812-f31e-3bf2-92e3-1529c8cbbcc2,"Kids & Family, Comedy",Diary of a Wimpy Kid,49,55,2010-03-19,TRUE,TRUE
0baa4de0-5cf5-3a9b-ba05-013ec49ba780,"Sci-Fi, Action, Mystery & Thriller",Repo Men,41,21,2010-03-19,TRUE,TRUE
671207e3-0c8b-3407-b066-631424c1b769,"Romance, Comedy, Action",The Bounty Hunter,51,12,2010-03-19,TRUE,TRUE
80f08c37-6bc9-365d-b4e2-5d2d94be8ced,"Drama, Mystery & Thriller",The Ghost Writer,70,84,2010-03-19,TRUE,TRUE
3c102bfe-bd78-39ba-bfda-77132e7d97dd,"Mystery & Thriller, Crime, Drama",The Girl With the Dragon Tattoo,87,85,2010-03-19,TRUE,TRUE
6d1fdecc-94ce-33c2-b052-a8bf83693faa,"Action, Mystery & Thriller, War",Green Zone,57,53,2010-03-12,TRUE,TRUE
5cff3a1f-b9ff-3ffc-93ad-016e4cc3f998,"Crime, Drama, Mystery & Thriller",Mother,89,96,2010-03-12,TRUE,TRUE
62fdb48a-42c1-36da-8251-196568e08fe6,"Romance, Drama",Remember Me,69,26,2010-03-12,TRUE,TRUE
0ffbe815-e12e-31c6-94fa-8e8a7f3e8ca9,"Romance, Comedy",She's Out of My League,59,57,2010-03-12,TRUE,TRUE
53a66765-2f87-3abf-a399-c5b415662826,"Crime, Drama",Kill the Irishman,67,62,2010-03-11,TRUE,TRUE
7d3aec31-0e03-3122-ba80-c96e1d960729,"Kids & Family, Fantasy, Adventure",Alice in Wonderland,55,51,2010-03-05,TRUE,TRUE
c558e91c-242c-381e-a447-f2ebe1f11eb3,"Crime, Drama",Brooklyn's Finest,46,44,2010-03-05,TRUE,TRUE
070b0489-fee7-3efd-b138-f29e94e28c51,"Kids & Family, Adventure, Fantasy, Animation",The Secret of Kells,85,90,2010-03-05,TRUE,TRUE
989fe2ae-f28a-3f9e-b9c1-64fe5b495d5d,"Crime, Drama",A Prophet,89,96,2010-02-26,TRUE,TRUE
c49631a7-2135-327f-bf77-74e5a2ade502,"Comedy, Crime, Drama, Action",Cop Out,39,18,2010-02-26,TRUE,TRUE
cb2a4bb8-0a17-37a6-a319-32836e25fea9,"Horror, Mystery & Thriller",The Crazies,57,71,2010-02-26,TRUE,TRUE
92844dc6-c5a8-351c-a047-8e9d80dab315,"Mystery & Thriller, Drama",Shutter Island,77,69,2010-02-19,TRUE,TRUE
96b62377-f3a5-3c94-8a97-cbc954dc7a1e,"Drama, Romance, Mystery & Thriller",My Name Is Khan,83,83,2010-02-12,TRUE,TRUE
43dd5c07-9e99-3a78-96a5-d70658e63fa7,"Kids & Family, Adventure, Fantasy",Percy Jackson & the Olympians: The Lightning Thief,53,49,2010-02-12,TRUE,TRUE
8a76f9a9-29c1-3052-b4ab-dd376a765d64,"Horror, Mystery & Thriller, Action",The Wolfman,33,33,2010-02-12,TRUE,TRUE
3e61154e-f14b-3c56-82a6-ce80f4eb807c,"Holiday, Romance, Comedy, LGBTQ+",Valentine's Day,47,18,2010-02-12,TRUE,TRUE
c06963ea-162a-3840-8046-87eb7fc04530,"Drama, Romance",Crazy Heart,76,90,2010-02-05,TRUE,TRUE
749e02cb-2a68-36b6-a394-f8d76dc99647,"Romance, Drama",Dear John,55,29,2010-02-05,TRUE,TRUE
4643ae13-0bbe-314b-a4c0-f2075827b677,"Action, Adventure",From Paris With Love,54,37,2010-02-05,TRUE,TRUE
9765d0d7-b90b-304d-833e-905dc95bc59c,"Mystery & Thriller, Horror",Frozen,48,63,2010-02-05,TRUE,TRUE
229da1f0-a3f0-3e62-8f17-e4683fb10e11,"Mystery & Thriller, Crime, Drama",Edge of Darkness,49,55,2010-01-29,TRUE,TRUE
dc89690d-5f65-3e7b-a436-a362d4844c33,"Romance, Comedy",When in Rome,41,17,2010-01-29,TRUE,TRUE
6a5351c9-0bcf-316f-b430-1275cf07301c,"Horror, Fantasy, Mystery & Thriller",Legion,31,20,2010-01-22,TRUE,TRUE
b2bd76da-fbb9-3859-95fa-cd66006dfeb8,"Kids & Family, Comedy, Fantasy",Tooth Fairy,41,17,2010-01-22,TRUE,TRUE
1ca98954-1071-348e-8eb1-8f82e050ce3d,Comedy,Airplane II: The Sequel,50,42,2010-01-21,TRUE,TRUE
9df152c5-4a7a-3f7b-bb4f-dcb8e49c93d5,"Action, Adventure",Congo,29,20,2010-01-21,TRUE,TRUE
055e3970-3a2d-3e5f-9bdc-c030f7cf047e,Mystery & Thriller,Nick of Time,47,30,2010-01-21,TRUE,TRUE
abc81ffd-e1fc-36b6-af2f-8c9de81d01c2,Drama,Fish Tank,79,91,2010-01-15,TRUE,TRUE
286d8c12-e104-3d60-b889-b5a7cd4ee790,"Adventure, Action",The Book of Eli,64,47,2010-01-15,TRUE,TRUE
cb70f668-c3c5-3917-9d2b-900ff37b0784,"Drama, Mystery & Thriller",The Lovely Bones,52,31,2010-01-15,TRUE,TRUE
5d69d807-616f-30cf-ae7d-8c1646533e8d,"Kids & Family, Comedy, Action",The Spy Next Door,40,12,2010-01-15,TRUE,TRUE
efc6b834-6c44-34ee-896e-af7f8babcb28,Drama,Rabbit Hole,72,87,2010-01-14,TRUE,TRUE
48cf7560-2e33-3681-b8f6-094a10e998d6,"Horror, Sci-Fi, Action",Daybreakers,49,69,2010-01-08,TRUE,TRUE
55374b2f-ba7a-3d3c-a540-d8b7dd0aa333,"Romance, Comedy",Leap Year,47,24,2010-01-08,TRUE,TRUE
2aec19b9-452b-3370-abf1-4018bb8106af,"Fantasy, Adventure, Mystery & Thriller",The Imaginarium of Doctor Parnassus,60,64,2010-01-08,TRUE,TRUE
72cae699-34bc-38e4-861d-abc7ef84def5,"History, Drama, Romance",The Young Victoria,74,76,2010-01-08,TRUE,TRUE
cf67c69d-2815-3c32-8d64-45c32d9498b7,"Romance, Comedy",Youth in Revolt,52,67,2010-01-08,TRUE,TRUE
5ae5147a-28d2-3dd5-a497-904371fb1b94,"Crime, Drama",Rise of the Footsoldier,83,17,2010-01-01,TRUE,TRUE
886b6692-845f-348a-8482-46fdb5253727,"Drama, War",The White Ribbon,79,85,2009-12-30,TRUE,TRUE
7518b39b-1ede-37b5-ae70-fb2f757af3e6,"Romance, Comedy",It's Complicated,60,59,2009-12-25,TRUE,TRUE
11eb2177-e105-36e0-a2cf-ed5613b61d78,"Musical, Romance",Nine,37,39,2009-12-25,TRUE,TRUE
fb2262ba-7ab0-35a4-879f-2fe0a7763d1c,"Action, Adventure, Mystery & Thriller",Sherlock Holmes,77,70,2009-12-25,TRUE,TRUE
373a578f-9fd6-35cf-91c0-85a6167b0a91,"Kids & Family, Comedy",Alvin and the Chipmunks: The Squeakquel,49,21,2009-12-23,TRUE,TRUE
f287298d-d057-3bcd-9874-c5d2f34b5210,"Comedy, Drama",Up in the Air,79,90,2009-12-23,TRUE,TRUE
f7970b0e-0f4c-391b-a841-1bf29e368b3e,"Sci-Fi, Adventure, Action, Fantasy",Avatar,82,82,2009-12-18,TRUE,TRUE
db1e501c-2030-3076-9cf4-af1b3c4576b0,"Drama, Mystery & Thriller, Sci-Fi",The Road,68,74,2009-12-18,TRUE,TRUE
fa118be8-ff43-3c3c-9e02-7aedb56dadb4,"Drama, LGBTQ+",A Single Man,81,86,2009-12-11,TRUE,TRUE
94b94458-e1ea-3ce2-a91b-58c39707896c,"Drama, Biography",Invictus,75,76,2009-12-11,TRUE,TRUE
cb4f9119-41fa-3226-a6ad-321ea0b7de7d,"Kids & Family, Comedy, Adventure, Musical, Fantasy, Animation",The Princess and the Frog,74,85,2009-12-11,TRUE,TRUE
5f9e8018-cdfd-3929-8bab-e6979880ecc1,Comedy,The Slammin' Salmon,47,35,2009-12-11,TRUE,TRUE
85d106ec-9946-3337-a136-e70ee97bd719,"Drama, War, Mystery & Thriller",Brothers,62,64,2009-12-04,TRUE,TRUE
83a26556-e8c2-3e6b-b1f4-8c1ca0d881cc,"Biography, History, Drama",The Last Station,67,71,2009-12-04,TRUE,TRUE
f67c28fc-ea7d-3a1c-8828-a8aa913f15f5,"Kids & Family, Comedy, Adventure, Animation",Fantastic Mr. Fox,85,93,2009-11-25,TRUE,TRUE
361dbd81-09cd-3aca-bb01-5852219f8d76,Action,Ninja Assassin,54,26,2009-11-25,TRUE,TRUE
fc398641-09a8-3be4-a275-033d43e70c16,"Kids & Family, Comedy",Old Dogs,44,5,2009-11-25,TRUE,TRUE
a3b9d3ff-328c-3c6d-8aef-265322d09601,"Crime, Drama",Bad Lieutenant: Port of Call New Orleans,57,86,2009-11-20,TRUE,TRUE
1475774d-d893-39ba-a5d1-c633dfcceb6a,Mystery & Thriller,Open Water 2: Adrift,23,45,2009-11-20,TRUE,TRUE
22142b6b-49d6-3a54-962b-29c468fab3de,"Kids & Family, Comedy, Adventure, Sci-Fi, Animation",Planet 51,40,23,2009-11-20,TRUE,TRUE
df5714df-7ff2-3057-8722-97e5121b70bf,"History, Drama, Action, Adventure, War",Red Cliff,78,90,2009-11-20,TRUE,TRUE
8c99fd6d-9c8d-320f-ade4-d730c137e39f,"Drama, Biography",The Blind Side,85,66,2009-11-20,TRUE,TRUE
75737c37-5c36-3c46-bae9-d604e7a27df9,"Romance, Fantasy",The Twilight Saga: New Moon,61,28,2009-11-20,TRUE,TRUE
843f9ea8-c0ff-3271-8f50-2d23e88623ae,"Action, Mystery & Thriller, Drama",2012,47,39,2009-11-13,TRUE,TRUE
130fef76-1c94-32bc-9476-f7481844488d,"Comedy, Drama",Pirate Radio,71,60,2009-11-13,TRUE,TRUE
530e3266-90f3-3f59-acee-482849e84600,"Biography, Drama",Coco Before Chanel,57,63,2009-11-06,TRUE,TRUE
a3194ad4-a4f5-3c8c-a641-2bed4e5ca982,"Kids & Family, Holiday, Fantasy, Drama, Animation",Disney's A Christmas Carol,58,52,2009-11-06,TRUE,TRUE
ac8f313f-9612-3456-b64c-e15b91b611d1,"Horror, Sci-Fi, Mystery & Thriller",The Box,24,43,2009-11-06,TRUE,TRUE
20f9d4d4-cf2b-310d-867c-806917c6f758,Mystery & Thriller,The Fourth Kind,41,18,2009-11-06,TRUE,TRUE
b98cfc7f-7523-369d-a2f2-d3e4ad8f3235,Comedy,The Men Who Stare at Goats,39,51,2009-11-06,TRUE,TRUE
4e9a11da-58fd-381b-8db3-5c1b130e5d81,"Mystery & Thriller, Horror, Crime, Drama",Borderland,43,100,2009-11-01,TRUE,TRUE
edcb39ca-8ab9-341a-9191-1c6549186f34,Comedy,Gentlemen Broncos,44,20,2009-10-30,TRUE,TRUE
f10ffe6d-dd3e-3b08-8626-ce475fd811cd,"Action, Crime, Drama, Mystery & Thriller",The Boondock Saints II: All Saints Day,58,22,2009-10-30,TRUE,TRUE
4859476c-8870-3c07-b80d-7b2f535617a8,Horror,The House of the Devil,63,85,2009-10-30,TRUE,TRUE
cf61faba-b1ad-340d-a53d-be31a785fdcd,Documentary,Michael Jackson's This Is It,82,81,2009-10-28,TRUE,TRUE
60cf8715-f729-3460-bac1-6f4942076a90,"Drama, Horror",Antichrist,55,54,2009-10-23,TRUE,TRUE
e665ae01-f7c7-3dcb-b152-6465e699ebe2,"Kids & Family, Action, Sci-Fi, Animation",Astro Boy,50,51,2009-10-23,TRUE,TRUE
5b18fe37-82ac-3178-a412-5c31d2d83481,"Fantasy, Adventure, Horror, Action",Cirque du Freak: The Vampire's Assistant,42,37,2009-10-23,TRUE,TRUE
0618425d-4481-33cd-b150-3fe6f5e876ed,"Comedy, Action",Black Dynamite,85,83,2009-10-16,TRUE,TRUE
f2ab8b22-7a32-3a41-8f33-2265fc611229,Comedy,I Hope They Serve Beer in Hell,42,19,2009-10-16,TRUE,TRUE
5b35e2f0-790d-3f74-af12-c513e388e238,"Mystery & Thriller, Crime, Drama",Law Abiding Citizen,75,26,2009-10-16,TRUE,TRUE
5fa68c4a-30c3-3b15-a387-321bda59ed2e,"Drama, Romance","New York, I Love You",37,37,2009-10-16,TRUE,TRUE
a50ce451-74de-393b-a96c-86a5bd95d9f2,"Horror, Mystery & Thriller",Paranormal Activity,57,83,2009-10-16,TRUE,TRUE
2ff0845a-2e5f-3335-a4f2-18a24086706a,"Mystery & Thriller, Horror",The Stepfather,34,13,2009-10-16,TRUE,TRUE
8b0e06a2-a475-3cfb-a6db-3dea87204618,"Kids & Family, Fantasy, Adventure",Where the Wild Things Are,57,73,2009-10-16,TRUE,TRUE
949eb4a9-8d61-3148-8f99-a2a51dff78f9,Drama,An Education,80,93,2009-10-09,TRUE,TRUE
9fc772e6-098b-3986-866e-6299e3c8a9a4,"Biography, Drama",Bronson,74,75,2009-10-09,TRUE,TRUE
26da7f25-21eb-3532-8b63-00f29f683146,Comedy,Couples Retreat,39,10,2009-10-09,TRUE,TRUE
f83b9dc8-8946-34da-91ff-558d6e29ea9e,"Comedy, Drama",A Serious Man,68,89,2009-10-02,TRUE,TRUE
c19e2139-6933-3beb-ad0c-92805ecd18be,Comedy,The Invention of Lying,39,56,2009-10-02,TRUE,TRUE
4e4b45db-1346-31ca-bd9c-dc94f49a65f4,"Comedy, Drama",Whip It,74,85,2009-10-02,TRUE,TRUE
5557ea68-e32a-3505-81a2-fc6800f6f619,"Comedy, Horror",Zombieland,86,89,2009-10-02,TRUE,TRUE
96135c9e-66e1-3355-84b0-65f378f94f3e,"Mystery & Thriller, Horror",Shutter,77,63,2009-09-29,TRUE,TRUE
6ef4670d-ca0d-3297-b088-832cf27b721e,"Sci-Fi, Horror, Action",Pandorum,49,29,2009-09-25,TRUE,TRUE
999f5070-5f49-3c30-a8c0-9eece28c81a7,"Sci-Fi, Mystery & Thriller, Action",Surrogates,38,37,2009-09-25,TRUE,TRUE
0a0da8eb-337b-375c-830e-199303249ff3,"Kids & Family, Comedy, Fantasy, Animation",Cloudy With a Chance of Meatballs,72,86,2009-09-18,TRUE,TRUE
d4d7c8f6-e384-3099-856f-acdea6513ca3,"Horror, Comedy",Jennifer's Body,35,46,2009-09-18,TRUE,TRUE
e2f89f52-b387-3c39-91ba-fbaf42745bd9,Drama,The Burning Plain,56,38,2009-09-18,TRUE,TRUE
f67675f5-21ce-3c42-97b1-9e212aed3c96,"Comedy, Drama, Crime",The Informant!,44,80,2009-09-18,TRUE,TRUE
263201e5-7803-37fe-98da-2019f040b5ee,"Drama, Romance",Bright Star,68,83,2009-09-16,TRUE,TRUE
899def40-9aae-35e9-a02f-07c43fbaea4b,"Crime, Drama, Mystery & Thriller",Beyond a Reasonable Doubt,36,7,2009-09-11,TRUE,TRUE
e95afced-5be4-30c1-a07d-3d4deb5414ab,Mystery & Thriller,Whiteout,21,7,2009-09-11,TRUE,TRUE
23ea820d-c078-3d5c-9f48-df8c3f460595,"Adventure, Fantasy, Sci-Fi, War, Animation",9,56,57,2009-09-09,TRUE,TRUE
8dce9bad-970c-3896-a3a6-41104be02e2a,"Romance, Comedy",All About Steve,30,6,2009-09-04,TRUE,TRUE
0c39550b-f2d1-3bb8-9908-d266b380583c,"Horror, Mystery & Thriller",Carriers,39,64,2009-09-04,TRUE,TRUE
0c92ff4e-afc0-31a3-a82a-d90f087d51f1,Comedy,Extract,38,62,2009-09-04,TRUE,TRUE
9a2bf22d-847c-37e4-a19e-c3e90211ad9a,"Action, Mystery & Thriller, Sci-Fi",Gamer,39,29,2009-09-04,TRUE,TRUE
bfc62122-c1a7-30d2-99ad-741cbc1a1ef3,Action,Mortal Kombat,57,47,2009-09-01,TRUE,TRUE
93c4f3f5-6349-3e6b-b4d1-7fb719c65b3b,"Holiday, Horror, Mystery & Thriller",Halloween II,44,25,2009-08-28,TRUE,TRUE
ccefcccf-4e49-3789-9ffe-93c4e3d54423,"Horror, Mystery & Thriller",The Final Destination,35,27,2009-08-28,TRUE,TRUE
97038025-5c51-33ad-95dc-5407eda6af96,"War, Comedy, Drama",Inglourious Basterds,88,89,2009-08-21,TRUE,TRUE
db4a5337-b386-3900-b77b-4c6f596a6d1b,"Comedy, Drama",World's Greatest Dad,67,88,2009-08-21,TRUE,TRUE
a7f2178c-481c-3709-8fdc-043ac8bccc13,"Musical, Comedy, Romance",Bandslam,64,82,2009-08-14,TRUE,TRUE
ec8862aa-cef2-3e4f-b6f7-1864fc3c69ff,Sci-Fi,District 9,82,90,2009-08-14,TRUE,TRUE
ec7f8087-6fc2-330b-97d1-09d8183bf2cd,"Adventure, Fantasy, Anime",Ponyo,83,91,2009-08-14,TRUE,TRUE
76a91aac-33a3-35a6-b515-e7aa6e6fff55,"Comedy, Drama",Spread,28,22,2009-08-14,TRUE,TRUE
c4e827cb-2a95-3371-b0e2-349dd5553023,Comedy,The Goods: Live Hard. Sell Hard.,37,27,2009-08-14,TRUE,TRUE
f6653420-7fd4-3a6d-bffc-a4744cad62a7,"Romance, Drama, Sci-Fi",The Time Traveler's Wife,59,39,2009-08-14,TRUE,TRUE
fcb32e25-a0e1-3182-b2b3-f060f14d31d2,"Comedy, Drama, Romance",(500) Days of Summer,84,85,2009-08-07,TRUE,TRUE
6e52fce6-08da-30b2-9368-617cdae78ca5,"Mystery & Thriller, Action",A Perfect Getaway,52,62,2009-08-07,TRUE,TRUE
9fd0c667-6e2d-3287-949f-08923ee813ca,"Action, Adventure",G.I. Joe: The Rise of Cobra,50,33,2009-08-07,TRUE,TRUE
f92d1a2a-69f8-3bcb-9966-0a8030687c64,"Comedy, Drama",Julie & Julia,70,78,2009-08-07,TRUE,TRUE
f46bf4db-562b-3c77-b467-f92efb628b56,"Kids & Family, Sci-Fi, Adventure, Comedy",Aliens in the Attic,43,34,2009-07-31,TRUE,TRUE
1e80f794-2aff-3d8c-b7fd-45571ec1272d,"Comedy, Drama",Funny People,48,69,2009-07-31,TRUE,TRUE
7605c5dd-ba8c-34bb-993e-4852821ded79,"Horror, Mystery & Thriller",The Collector,48,29,2009-07-31,TRUE,TRUE
c411a440-12fb-3d4d-a25a-f1bd1e6d3a01,"War, Drama, Mystery & Thriller, Action",The Hurt Locker,84,97,2009-07-31,TRUE,TRUE
ba1fb0d0-470a-30a1-b9ed-14b2904f5789,"Horror, Mystery & Thriller",Thirst,74,81,2009-07-31,TRUE,TRUE
9943402e-b3e6-35c1-b179-2d5c7223b434,"Kids & Family, Action, Adventure, Comedy",G-Force,40,22,2009-07-24,TRUE,TRUE
1871a5d1-e0cf-3ac6-80d9-28faf338ecb9,Comedy,In the Loop,82,94,2009-07-24,TRUE,TRUE
b774ab52-0a11-30a2-9afc-d37b4b60e72a,"Horror, Mystery & Thriller",Orphan,63,58,2009-07-24,TRUE,TRUE
f1ea281a-bd2c-3467-bfdb-b4e0b327f78a,"Romance, Comedy",The Ugly Truth,60,14,2009-07-24,TRUE,TRUE
e1a76f84-53aa-3ddd-a303-68467a97bd2d,"Mystery & Thriller, Drama",Picnic at Hanging Rock,83,92,2009-07-21,TRUE,TRUE
8cdd4938-a42c-3832-b708-9edd47cf6f84,Adventure,Walkabout,86,86,2009-07-21,TRUE,TRUE
e94cd5eb-3590-3d82-9295-bb169d5b7223,"Fantasy, Adventure",Harry Potter and the Half-Blood Prince,78,84,2009-07-15,TRUE,TRUE
d92e0ba4-d88f-33af-bf66-88309623f53e,"Comedy, LGBTQ+",Brüno,41,67,2009-07-10,TRUE,TRUE
325b53b3-7fe0-3800-8279-18e7a879d690,Comedy,"I Love You, Beth Cooper",32,13,2009-07-10,TRUE,TRUE
7693a37d-852c-3fa5-81ee-b6afd10e05e6,"Kids & Family, Comedy, Adventure, Animation",Ice Age: Dawn of the Dinosaurs,63,46,2009-07-01,TRUE,TRUE
358273c8-2ff2-3b61-9760-873be68cb6a8,"Crime, Drama, Action, Mystery & Thriller",Public Enemies,59,68,2009-07-01,TRUE,TRUE
190a90e9-d2ea-3b53-bd3e-95c0d8143913,Drama,My Sister's Keeper,72,47,2009-06-26,TRUE,TRUE
2a2f1348-e952-3df8-b6f0-01ab161718dd,"Action, Adventure, Sci-Fi",Transformers: Revenge of the Fallen,57,20,2009-06-24,TRUE,TRUE
c20e9fbd-ffa5-3012-8cd2-f619e1cfe481,"Horror, Comedy",Dead Snow,56,68,2009-06-19,TRUE,TRUE
eb66bf12-19ae-3039-ba6f-c9e3d3d3fa25,"Romance, Comedy",The Proposal,68,45,2009-06-19,TRUE,TRUE
94a9b9a3-4845-3c7b-84f8-4896eb97f197,"Comedy, Adventure",Year One,24,14,2009-06-19,TRUE,TRUE
782e233d-409d-3e39-bce4-13204b9f7a37,Documentary,"Food, Inc.",86,95,2009-06-12,TRUE,TRUE
a537c034-8af0-3cb2-867d-9abeef44eb90,"Sci-Fi, Mystery & Thriller",Moon,89,90,2009-06-12,TRUE,TRUE
08aa40f5-121e-3654-a9ae-5305c645cafa,"Action, Mystery & Thriller, Crime, Drama",The Taking of Pelham 123,52,51,2009-06-12,TRUE,TRUE
a84e81c7-4e71-319a-b1f5-6b8e787ad3d0,"Comedy, Drama",Away We Go,74,67,2009-06-05,TRUE,TRUE
b89fba5a-f259-3576-aae3-43d63a396496,"Comedy, Adventure",Land of the Lost,32,26,2009-06-05,TRUE,TRUE
678b5707-a1fe-35d5-b5ae-9ad34bf380b3,Comedy,The Hangover,84,79,2009-06-05,TRUE,TRUE
63e7f65d-7f28-3c02-9d9c-1c1a34668b27,War,Memphis Belle,79,68,2009-06-01,TRUE,TRUE
c07361fd-38e7-3aa6-af74-7115cf4a41e4,Drama,Departures,92,80,2009-05-29,TRUE,TRUE
10402458-30e5-3eda-bea0-2390b9f29d5e,"Horror, Mystery & Thriller",Drag Me to Hell,62,92,2009-05-29,TRUE,TRUE
f43813c3-1bb5-3074-8145-8dcfbd89b92e,"Horror, Mystery & Thriller",Pontypool,68,84,2009-05-29,TRUE,TRUE
a0d16e1f-d4bd-3d3d-b332-ea4be87af9a0,"Comedy, Drama, Adventure, Romance",The Brothers Bloom,64,68,2009-05-29,TRUE,TRUE
2d49ba33-54d4-337c-9f27-f05a9349ed12,"Kids & Family, Comedy, Adventure, Animation",Up,90,98,2009-05-29,TRUE,TRUE
7f4c2043-f6ee-3fd0-bf95-d092b94a24f4,"Kids & Family, Comedy, Fantasy, Adventure",Night at the Museum: Battle of the Smithsonian,47,44,2009-05-22,TRUE,TRUE
7fa597c7-b595-39c8-bb6f-66d2baab1739,"Sci-Fi, Action",Terminator Salvation,53,33,2009-05-21,TRUE,TRUE
4e50d501-05c6-3f91-a80a-4ced31f6153d,"Action, Mystery & Thriller",Angels & Demons,57,37,2009-05-15,TRUE,TRUE
94813ccb-6c7d-3e0a-a635-81d828ab78ab,"Sci-Fi, Adventure, Action, Fantasy",Star Trek,91,94,2009-05-07,TRUE,TRUE
d2a44044-df83-3c2b-a77e-0a8b19f4c5c8,"Romance, Comedy",Ghosts of Girlfriends Past,40,28,2009-05-01,TRUE,TRUE
be9015ce-2963-35a2-947a-e0eef5559f2a,"Action, Adventure, Fantasy, Sci-Fi",X-Men Origins: Wolverine,58,38,2009-05-01,TRUE,TRUE
904da122-808e-36f1-80bb-62158b3f907b,"Drama, Action",Fighting,36,39,2009-04-24,TRUE,TRUE
18c64491-3579-3056-8f37-01372ede330f,"Mystery & Thriller, Drama",Obsessed,46,19,2009-04-24,TRUE,TRUE
3543764c-c22b-3f78-a81b-50b692c96bf9,"Drama, Biography",The Soloist,56,56,2009-04-24,TRUE,TRUE
57199d7d-1220-3e2b-ac4c-ba9c0441cdff,Comedy,17 Again,67,57,2009-04-17,TRUE,TRUE
0a39a46e-098f-33d1-bb38-9def4496ae5e,"Action, Mystery & Thriller",Crank: High Voltage,49,63,2009-04-17,TRUE,TRUE
4d004dce-bec6-3306-900c-600e5aa9df1a,"Crime, Drama, Mystery & Thriller",State of Play,73,84,2009-04-17,TRUE,TRUE
28a02d72-4191-35f8-93ec-fdfdb641d8f5,"Action, Adventure, Fantasy",Dragonball: Evolution,19,14,2009-04-10,TRUE,TRUE
78604f37-68d5-3055-92a9-c89bb5a549eb,"Kids & Family, Musical, Comedy",Hannah Montana: The Movie,67,43,2009-04-10,TRUE,TRUE
ae2e5e03-6e8d-3fe0-8dcb-e6eb22b56ae0,Comedy,Observe and Report,37,51,2009-04-10,TRUE,TRUE
b56bb0bd-84d1-3938-9c97-cc44d898dc63,"Comedy, Drama, Romance",Adventureland,61,88,2009-04-03,TRUE,TRUE
cd4cf73e-99f9-3b35-830e-be001d1806d5,"Action, Mystery & Thriller",Fast & Furious,67,28,2009-04-03,TRUE,TRUE
b0e80d3c-ee69-3c6e-9b15-eb2880b8ba2e,"Sci-Fi, Action, Adventure",Starship Troopers 3: Marauder,19,43,2009-04-01,TRUE,TRUE
0194f621-9f6f-3f10-b20f-f45ae6760edd,Drama,The Nines,61,64,2009-04-01,TRUE,TRUE
a3ec2743-5593-39ef-9dd0-0f3e81ab20cf,"Action, Mystery & Thriller",12 Rounds,45,31,2009-03-27,TRUE,TRUE
f5d5ba23-dcc2-3399-a891-1b1b1c32bf71,"Kids & Family, Comedy, Adventure, Sci-Fi, Animation",Monsters vs. Aliens,59,73,2009-03-27,TRUE,TRUE
93765c59-a321-3b37-b716-eea18a240cb5,"Comedy, Drama",Sunshine Cleaning,63,74,2009-03-27,TRUE,TRUE
0c02cbca-ec7d-388e-bfe2-277eebfa1a95,"Horror, Mystery & Thriller",The Haunting in Connecticut,45,17,2009-03-27,TRUE,TRUE
8adecd49-e9de-308f-a5f7-9bce921e322c,"Romance, Comedy, Mystery & Thriller, Crime, Drama",Duplicity,37,65,2009-03-20,TRUE,TRUE
b5e4883b-1233-3578-bc72-deb228d9afc8,"Drama, History",Hunger,83,90,2009-03-20,TRUE,TRUE
eed1ee78-90f7-3a63-b401-f9f72b6d20b8,Comedy,"I Love You, Man",74,83,2009-03-20,TRUE,TRUE
18c0b53d-31d9-3644-9483-c89e39cbc59c,"Sci-Fi, Mystery & Thriller",Knowing,42,35,2009-03-20,TRUE,TRUE
e506a504-40bc-302c-a228-6e2767bc82dd,"Mystery & Thriller, Drama, Adventure",Sin nombre,89,88,2009-03-20,TRUE,TRUE
bdaa762a-cf4d-33ce-9e99-201b74ce6228,"Romance, Comedy",Miss March,30,5,2009-03-13,TRUE,TRUE
0f98c3f4-d445-30b1-9349-52975f51b361,"Kids & Family, Adventure, Action, Sci-Fi",Race to Witch Mountain,44,42,2009-03-13,TRUE,TRUE
2d9db5c5-974e-3ac9-8b72-7d9bed330341,"Horror, Mystery & Thriller",The Last House on the Left,52,43,2009-03-13,TRUE,TRUE
